-1,-1,-1,280,postgresql,017d13418863a045fa71770a5bf052b5d9362984,,,vardef-var-name-modify,vardef-var-name-modify,,,,
0,11,7,91,mysql,7de2316e15117572c097d1d77a498f9ddb04be26,package 增加 install_options的额外选项,,hostclass-type-inherit-modify,,,,,
0,11,7,93,mysql,7de2316e15117572c097d1d77a498f9ddb04be26,package 增加 install_options的额外选项,,hostclass-type-inherit-modify,,,,,
0,11,7,121,mysql,7de2316e15117572c097d1d77a498f9ddb04be26,package 增加 install_options的额外选项,,hostclass-type-inherit-add,,,,,
12,1,1,4,mysql,7de2316e15117572c097d1d77a498f9ddb04be26,增加参数,,hostclass-type-inherit-add,,,,,
13,1,1,49,mysql,7de2316e15117572c097d1d77a498f9ddb04be26,,,hostclass-type-inherit-add,,,,,
21,3,1,142,mysql,7ea4a748c2819552fe691e9d8f5c98911df83f4b,增加变量不为空的判断,,relation-order-->-add,,,,,
12,1,1,222,postgresql,809003d0f9aaa451acb76151a0351f61fe3202e4,,,relation-order-->-add,,,,,
12,1,1,188,postgresql,809003d0f9aaa451acb76151a0351f61fe3202e4,,,relation-order-->-modify,,,,,
12,1,1,205,postgresql,81b4778b9376fa0c7a1337e7eaed512f351cc492,,,relation-order-->-modify,,,,,
13,1,1,154,postgresql,81b4778b9376fa0c7a1337e7eaed512f351cc492,,,selector-value-::operatingsystemrelease-add,selector-value-::operatingsystemrelease-delete,,,,
-1,-1,1,276,postgresql,828c3b99d24b0fa695668e48eb3559d8b946ca1c,,,selector-value-::operatingsystemrelease-delete,selector-value-::operatingsystemrelease-add,,,,
-1,-1,1,228,postgresql,82c5863431cfb76c88cb1d2fa50ec2a13148a012,,,hostclass-type-argument-delete,selector-value-::operatingsystemrelease-add,selector-value-::operatingsystemrelease-add,selector-value-::operatingsystemrelease-delete,,
-1,-1,1,243,postgresql,83b4ac166132df3703155c79cbcdda0c3ea69180,,,selector-value-::operatingsystemrelease-add,,,,,
12,1,1,156,postgresql,83b4ac166132df3703155c79cbcdda0c3ea69180,,,selector-value-::operatingsystemrelease-add,,,,,
12,1,1,206,postgresql,83b4ac166132df3703155c79cbcdda0c3ea69180,,,selector-value-::operatingsystemrelease-add,,,,,
2,-1,-1,274,postgresql,863a4b80dee95828e8829593706ddb4ae06dfbd5,exec环境变量修改,,selector-value-::operatingsystemrelease-add,,,,,
-1,-1,1,265,postgresql,86f295024898f9f7c260eee5b654cdbcc4748a80,,,selector-value-::operatingsystemrelease-add,,,,,
-1,-1,1,292,postgresql,86f295024898f9f7c260eee5b654cdbcc4748a80,,,hostclass-type-argument-modify,hostclass-type-argument-modify,,,,
-1,-1,-1,287,postgresql,86f295024898f9f7c260eee5b654cdbcc4748a80,,,hostclass-type-argument-modify,hostclass-type-argument-modify,,,,
12,1,1,214,postgresql,86f295024898f9f7c260eee5b654cdbcc4748a80,,,hostclass-type-argument-modify,,,,,
12,1,1,283,postgresql,86f295024898f9f7c260eee5b654cdbcc4748a80,,,hostclass-type-argument-modify,,,,,
21,3,1,235,postgresql,8ad12ece492b96167eb4696d03a54503a70af460,"拼写错误,/usr/local/bin 错拼成/usr/loca/bin",,hostclass-type-argument-modify,,,,,
21,3,1,71,mysql,8b1fa244793e964973e90cbf22297c4a8cf76b38,判断增加mysql_version版本比较,,hostclass-type-argument-modify,,,,,
-1,-1,4,41,mysql,8b366fe7df52abf8ed90eea5aafcc3f1c2d70810,引用顺序调整将配置调整到安装之前,,hostclass-type-argument-modify,,,,,
14,-1,3,22,mysql,8cc0083d6e58b21328504d8de9c02a497dd93a11,operatingsystem 增加sles的选项,,hostclass-type-argument-modify,,,,,
12,1,1,215,postgresql,8d7bf05796ec529f565b95226b45e4fe45fd75e6,,,hostclass-type-argument-modify,,,,,
21,3,1,212,postgresql,8db4a0cf67d47af26741938fd4cad0cec45826f9,版本判断,,hostclass-type-argument-modify,,,,,
12,1,1,153,postgresql,8dbf982b627e0df16bc2ecc2635b5d86d0bf0f55,,,hostclass-type-argument-modify,,,,,
-1,-1,-1,172,postgresql,906794d3ce7ece0934046371259401adaa7d1c5a,,,hostclass-type-argument-modify,,,,,
-1,-1,-1,194,postgresql,90ed7aaf6d42282001264f7f70ec051fd6c439c5,,,resource-service-require-delete,ifstatement-if-test-modify,type--relation-modify,,,
-1,-1,-1,277,postgresql,91fec924888e47ec6f67e712f3f6a8977ba4f8c8,,,resource-service-require-modify,,,,,
10,1,1,210,postgresql,91fec924888e47ec6f67e712f3f6a8977ba4f8c8,类参数version由server::version改为server::_version,,resource-service-require-modify,,,,,
-1,-1,3,39,mysql,92660497a2fa610cd6867329f2f038d6a35cb011,"operatingsystem 测试条件需要加上::,作用域问题",,resource-service-require-modify,,,,,
-1,-1,4,264,postgresql,9278954cfeeac8361327fb325f4c35973489cbcf,,,resource-service-require-add,,,,,
4,17,11,169,postgresql,9301e8223252c8d7005f75630d5daa7926e1473d,"判断增加osfamily对suse的处理,并根据operatingsystem处理sles",,hostclass-type-argument-modify,hostclass-type-argument-add,hostclass-type-argument-add,,,
7,2,1,40,mysql,9570b0342fb0710b8c346294312f42fa9af0436d,增加顺序依赖,,hostclass-type-argument-add,hostclass-type-argument-add,,,,
1,-1,-1,118,mysql,96f4d164a4c771b33f8c2a8ddd2d2d782d4186d2,dirname函数名修改为mysql_dirname,,hostclass-type-argument-add,hostclass-type-argument-add,,,,
12,1,1,155,postgresql,995e1983f23e4e437d61371ff6b51e12c8ba6283,,,hostclass-type-argument-add,hostclass-type-argument-add,,,,
18,9,1,152,postgresql,995e1983f23e4e437d61371ff6b51e12c8ba6283,,,hostclass-type-argument-add,hostclass-type-argument-add,,,,
-1,-1,-1,269,postgresql,99a1e03154e3c2bb873fbd47ff32fd5e23c259cb,,,hostclass-type-argument-add,hostclass-type-argument-add,,,,
-1,-1,-1,281,postgresql,99cd56c2e3d032455dfc409550373295ac88da2e,,,hostclass-type-argument-add,hostclass-type-argument-add,hostclass-type-argument-add,,,
-1,-1,9,231,postgresql,9a29aea976fdb11aca29fe1746fcd7557052a02b,,,hostclass-type-argument-add,hostclass-type-argument-add,,,,
10,1,1,234,postgresql,9aebc4fbfe8ba38a244b2e14b26dd0f3cfa2586d,,,hostclass-type-argument-add,hostclass-type-argument-add,,,,
-1,4,1,159,postgresql,9bb1c5e491463fe64beff663be156d6724b4e06e,,,hostclass-type-argument-add,hostclass-type-argument-add,,,,
21,3,1,28,mysql,9d0f9010c6fbfd8d30f92ea2b7a9cc5d0dcfb7d3,在判断operatingsystemrelease之前先使用is_integer确定是数字,,hostclass-type-argument-add,hostclass-type-argument-add,,,,
8,4,1,183,postgresql,9d1543bd445303c1c2b9d25188f28cfd2883796c,operatingsystemrelease  的映射关系增加21=>9.3,,hostclass-type-argument-add,,,,,
21,3,1,70,mysql,9dad94a8c643d555433ae47e0699e9f89230b934,判断取消mysql_version版本比较,,hostclass-type-argument-add,,,,,
-1,9,-1,242,postgresql,9dc891d06da260853c20812959522fa293180f80,,,hostclass-type-argument-add,,,,,
12,1,1,178,postgresql,9e60640bd9d4753965042f7a9b914819b3e6ce07,,,hostclass-type-argument-add,,,,,
-1,-1,2,19,mysql,9f9061ea8fe80b4817c166b3e7a344e9dac40482,lsbdistcodename增加映射jessie=ruby-mysql,,hostclass-type-argument-add,,,,,
-1,-1,1,191,postgresql,a0a2a00a49bbc183466635b87b08f0fd6fd07492,,,hostclass-type-argument-add,,,,,
-1,-1,1,134,mysql,a1bd55423b77e80a0f37f6c75c04b00835f8519e,,,hostclass-type-argument-add,,,,,
-1,-1,-1,259,postgresql,a246e586be016c99d521a8796c24f8fe7ca5c4e2,,,hostclass-type-argument-add,,,,,
-1,1,1,45,mysql,a26b80d750030481d3f13f629b07b8bcd9698958,类参数增减,,hostclass-type-argument-add,,,,,
12,1,1,176,postgresql,a29d038287559444b6a80eab22b05b2d55901a12,,,hostclass-type-argument-add,,,,,
19,-1,1,62,mysql,a2faed23ac62cdd465e941dd7bfcdca4443afc71,,,hostclass-type-argument-add,,,,,
19,-1,1,74,mysql,a2faed23ac62cdd465e941dd7bfcdca4443afc71,,,hostclass-type-argument-add,,,,,
12,1,1,59,mysql,a7a5c66bc431898e2931d7520a434394ef495276,,,hostclass-type-argument-add,,,,,
12,1,1,69,mysql,a7a5c66bc431898e2931d7520a434394ef495276,,,hostclass-type-argument-add,,,,,
12,1,1,105,mysql,a7a5c66bc431898e2931d7520a434394ef495276,,,hostclass-type-argument-add,,,,,
-1,-1,-1,233,postgresql,a8e66e687275328bd250857fd916859b06797a5f,,,hostclass-type-argument-add,,,,,
11,16,-1,148,mysql,a8fd4d375ba711625931ea0f08e6e2ec5a55ca51,"增加对configfile 以及serverpackage的依赖,只有安装后才能启动服务",,hostclass-type-argument-add,,,,,
-1,-1,-1,220,postgresql,ab5c177b7665bbdce3ead22adc47e65fa4dbf819,,,hostclass-type-argument-add,,,,,
11,16,10,143,mysql,ac6ae7140e60722badc494c2109d20cd2a73a5fb,"service的依赖变动,将变量变更为确定的server",,hostclass-type-argument-add,,,,,
15,15,9,125,mysql,ac6ae7140e60722badc494c2109d20cd2a73a5fb,,,hostclass-type-argument-add,,,,,
22,3,1,248,postgresql,acabbbf53066a9b760def6136d8f2d7b8ac65738,,,hostclass-type-argument-add,,,,,
12,1,1,284,postgresql,ad083d0e4da7edd2203b760388c8f62e73b4fc00,,,hostclass-type-argument-add,,,,,
-1,-1,1,275,postgresql,aee6dba6f85583560ee3fb817138f3b12f53b81c,,,hostclass-type-argument-add,,,,,
21,3,1,18,mysql,b20f04330cebfb45b626f9d7ef7b6ad6280ea65a,由直接的系统版本数值比较改成versioncmp函数,,hostclass-type-argument-add,,,,,
12,1,1,201,postgresql,b2cb2dfff05d4dfcf6cf693288325fa8268b3148,,,hostclass-type-argument-add,,,,,
21,3,1,240,postgresql,b2cb2dfff05d4dfcf6cf693288325fa8268b3148,,,hostclass-type-argument-add,,,,,
3,13,1,110,mysql,b40865d7408ca2ee57a8e167a03b23d035cb229c,mysql增加process权限,,hostclass-type-argument-add,,,,,
-1,3,-1,120,mysql,b670071d9fe9eeca7db3e167a9f26fc871336e27,,,hostclass-type-argument-add,,,,,
-1,-1,-1,255,postgresql,b706edff9b78bc0a0e765a82de30511b75b1265e,,,hostclass-type-argument-add,,,,,
-1,9,1,56,mysql,b7761efd5b25532c3753997c4dee4a97dd2328f1,,,hostclass-type-argument-add,,,,,
-1,-1,1,263,postgresql,b784676c2ed8c3392f7ecbd47f6d4cc789b3f91a,,,hostclass-type-argument-add,,,,,
-1,-1,-1,225,postgresql,b9db279c04e0f3437dfa70f53331857eef4a1344,,,hostclass-type-argument-add,,,,,
12,1,1,48,mysql,b9fbba3b0dfaae3d354d8e2cb21d08888298300a,,,hostclass-type-argument-add,,,,,
-1,7,1,36,mysql,ba4df4dead1caa9b69e0c48a1ba072159c1b23e5,"变量名修改,将python包名称改为java包名称",,hostclass-type-argument-add,,,,,
-1,-1,-1,116,mysql,ba52d1d6e9b86f835ea002cac990050788fe2963,,,hostclass-type-argument-add,,,,,
22,3,-1,162,postgresql,ba67952288db555409176e2299fa631c2214ca23,取消系统版本判断,,hostclass-type-argument-add,,,,,
-1,7,-1,288,postgresql,bac4b87a8dabc742dc99070982d5641a5cf2489a,,,hostclass-type-argument-add,,,,,
16,8,-1,54,mysql,bba9589770c6b7a11aefc082d8ab5f7d614f30fe,"修改exec的path选项,增加sbin后面的斜杠",,hostclass-type-argument-add,,,,,
-1,4,-1,12,mysql,bc7ef70a9269caf73c4db5d050f9edfaba6c384e,不同系统处理socket位置在sles中是/run/mysql/mysql.sock非var/lib/mysql/mysql.sock,,hostclass-type-argument-add,,,,,
21,3,1,97,mysql,bff5bdfc7ba7d3c29666177fd551b4e931deb913,在比较前增加fqdn不为空的判断,,hostclass-type-argument-add,,,,,
1,-1,-1,117,mysql,c1191f123017848ff2842f2ad1ca45839d0394dc,dirname函数名修改为mysql_dirname,,hostclass-type-argument-add,,,,,
16,8,1,55,mysql,c15ef0ad1bc374053107c0c2c467dc13ceae6bcc,,,hostclass-type-argument-add,,,,,
8,4,1,181,postgresql,c1b67d3c0fa1595ba72ea8e5f84766fd5fbc8c08,operatingsystemrelease的映射ubuntu 14.04->9.3,,hostclass-type-argument-add,,,,,
-1,-1,1,150,mysql,c47d1fb5869734b8310fc1fed0bcec7e9e7b5b75,,,hostclass-type-argument-add,hostclass-type-argument-delete,,,,
18,-1,1,115,mysql,c654fe1ba82b8c9582b1607b771cbf6313f0e361,将文件属性改为变量参数,,hostclass-type-argument-add,hostclass-type-argument-delete,hostclass-type-argument-delete,,,
10,1,1,199,postgresql,c8d3ecde144454190de593483927df124edb2912,类参数由默认present改为变量,,hostclass-type-argument-delete,hostclass-type-argument-delete,,,,
10,1,1,223,postgresql,c8d3ecde144454190de593483927df124edb2912,ensure 由present改为变量,,hostclass-type-argument-delete,hostclass-type-argument-delete,,,,
12,1,1,190,postgresql,c8d3ecde144454190de593483927df124edb2912,,,hostclass-type-argument-add,hostclass-type-argument-delete,,,,
22,3,-1,66,mysql,cda93b8452ac1a6632992efe974b50b66c9522f6,,,hostclass-type-argument-add,hostclass-type-argument-delete,,,,
-1,4,1,182,postgresql,cdf5b077feebde145a68e21598675cfd45b07f31,,,hostclass-type-argument-add,hostclass-type-argument-add,hostclass-type-argument-delete,,,
10,1,1,218,postgresql,cdf5b077feebde145a68e21598675cfd45b07f31,,,hostclass-type-argument-delete,,,,,
-1,3,1,147,mysql,ce43899af36a6d76cbb8be24d3f68ae93f954eeb,由单独变量改为map字典变量,,casestatement-option-::operatingsystem-add,casestatement-option-RedHat-delete,casestatement-option-Archlinux-delete,,,
12,1,1,42,mysql,ced1a08c34168f6b3f8e1ada1f75223ce7f27f07,,,casestatement-option-::osfamily-add,casestatement-option-RedHat-delete,,,,
-1,6,1,24,mysql,cf2ffc68214307dfec5c823ac08cc77d5ec4b541,修改fail的提示语,,casestatement-option-::osfamily-add,casestatement-option-::osfamily-add,casestatement-option-::osfamily-add,casestatement-option-::osfamily-add,casestatement-option-::osfamily-add,casestatement-option-::osfamily-add
21,3,1,246,postgresql,d010bc8c7fbf92c02d441d464064313746dc938c,系统版本operatingsystemrelease 判断,,type-casestatement-function-modify,casestatement-option-::osfamily-add,,,,
12,1,1,111,mysql,d2b24e40d3034026ccfa7f5af1eb9d418137665c,,,casestatement-option-::operatingsystem-add,casestatement-option-/^(RedHat|CentOS|Scientific)$/-delete,,,,
14,-1,3,23,mysql,d2d40a8dc8694603642aed4556447cf930fe7987,operatingsystem修改并增加OracleLinux的选项,,casestatement-option-::operatingsystem-add,,,,,
10,1,1,106,mysql,d3901f205a0c5ed2d8381106bf1d5653ccd15d36,初始化的类参数 include_trigger 由true改为false,,casestatement-option-::operatingsystem-add,,,,,
16,8,1,227,postgresql,d44de361b6da9cc5ba5248de5c16955bb16c23a3,,,type-casestatement-vardef-modify,,,,,
-1,-1,-1,123,mysql,d472d5bcf1455a51035b1f6e5f047f28a5d22dda,,,resource-exec-require-add,resource-exec-after-delete,,,,
-1,-1,-1,247,postgresql,d49939014c08f79f24ad807f60affc063e6fdb4c,,,resource-exec-require-modify,,,,,
-1,1,1,52,mysql,d66efd82a20e7cca81093d3a1e4dd20f264533f6,,,resource-exec-require-modify,,,,,
2,-1,-1,273,postgresql,d71e3f754d92f3e3cc6bbe6db2a5ba131cd366fb,exec环境变量修改,,resource-exec-require-add,,,,,
-1,-1,-1,135,mysql,d8206aa4ecb598de361ebf462f2b3949a8ab7455,,,resource-exec-command-modify,resource-exec-user-add,resource-exec-group-add,resource-exec-onlyif-add,,
6,0,5,58,mysql,d8206aa4ecb598de361ebf462f2b3949a8ab7455,增加mysql::params的继承,,resource-exec-command-modify,resource-exec-path-add,,,,
6,0,5,68,mysql,d8206aa4ecb598de361ebf462f2b3949a8ab7455,增加mysql::params的继承,,resource-exec-path-add,resource-exec-command-modify,,,,
6,0,5,77,mysql,d8206aa4ecb598de361ebf462f2b3949a8ab7455,增加mysql::params的继承,,resource-exec-path-modify,,,,,
-1,7,1,27,mysql,dabb29dd6e02928efcaefb080f1163694a58155b,变量名称修改,,resource-exec-path-modify,,,,,
19,10,6,108,mysql,e08aa011f117a4f4c91a74ab76188a063bb56f90,取消provider=mysql,,resource-mysql_user-type-modify,resource-mysql_user-type-modify,resource-mysql_user-type-modify,resource-mysql_user-type-modify,resource-mysql_database-type-modify,
-1,-1,-1,21,mysql,e0e797e480949ffef73f92861f77fa4a9066e623,operatingsystem 删除sles的选项,,resource-mysql_user-require-modify,resource-mysql_user-require-modify,resource-mysql_user-require-modify,resource-mysql_user-require-modify,resource-mysql_database-require-modify,
21,3,1,20,mysql,e23da832307ef2074e4c3e19c431db0bb82de58f,operatingsystemmajrelease 修改为operatingsystemrelease ,,resource-mysql_user-type-modify,,,,,
12,1,1,167,postgresql,e2b0bdd26f0086c4f26720533f37fec87b066806,,,resource-mysql_user-require-modify,,,,,
12,1,1,211,postgresql,e2b0bdd26f0086c4f26720533f37fec87b066806,,,hostclass-type-argument-add,resource-file-title-modify,,,,
20,7,-1,251,postgresql,e2f50152070a5dae674d55f356bcb6822c011184,,,resource-file-title-modify,resource-file-path-add,,,,
-1,12,8,99,mysql,e3843ceb6f3ed0fc7237978108a0fee31894225a,,,hostclass-type-argument-add,hostclass-type-argument-add,hostclass-type-argument-add,resource-file-mode-modify,resource-file-owner-modify,resource-file-group-modify
5,0,0,85,mysql,e3843ceb6f3ed0fc7237978108a0fee31894225a,由继承mysql 改为继承mysql：：globals,,hostclass-type-argument-modify,resource-mysql_user-provider-add,,,,
5,0,0,87,mysql,e3843ceb6f3ed0fc7237978108a0fee31894225a,由继承mysql 改为继承mysql：：globals,,hostclass-type-argument-modify,resource-mysql_user-provider-add,resource-file-group-modify,,,
5,0,0,90,mysql,e3843ceb6f3ed0fc7237978108a0fee31894225a,由继承mysql 改为继承mysql：：globals,,resource-mysql_user-provider-delete,,,,,
5,0,0,92,mysql,e3843ceb6f3ed0fc7237978108a0fee31894225a,由继承mysql 改为继承mysql：：globals,,resource-mysql_user-provider-delete,,,,,
10,1,1,96,mysql,e3843ceb6f3ed0fc7237978108a0fee31894225a,,,resource-mysql_user-provider-delete,,,,,
-1,6,1,37,mysql,e472d3b48d548deae2a02162a9061067cb91f8cc,fail的函数参数修改,,resource-mysql_user-provider-delete,,,,,
10,1,1,43,mysql,e4b4afd0003b5a44d5e9671416a9714d2eb1e7da,,,resource-mysql_user-provider-delete,,,,,
7,2,4,129,mysql,e4d5671e7f52472caf1bfd68561f57a94c8055c0,修改引用目标,,resource-mysql_user-provider-delete,,,,,
17,12,8,98,mysql,e4d5671e7f52472caf1bfd68561f57a94c8055c0,,,resource-mysql_user-provider-delete,,,,,
21,3,1,151,mysql,e4d5671e7f52472caf1bfd68561f57a94c8055c0,更新变量名称,,type-ifstatement-vardef-modify,vardef-var-name-modify,,,,
12,1,1,57,mysql,e733df7388e1e3e9ba49a6a696b1c1bd452ba0b8,,,type-vardef-ifstatement-modify,,,,,
12,1,1,65,mysql,e733df7388e1e3e9ba49a6a696b1c1bd452ba0b8,,,type--vardef-modify,,,,,
12,1,1,76,mysql,e733df7388e1e3e9ba49a6a696b1c1bd452ba0b8,,,ifstatement-if-test-modify,ifstatement-if-test-modify,ifstatement-if-test-modify,ifstatement-if-test-modify,,
12,1,1,103,mysql,e733df7388e1e3e9ba49a6a696b1c1bd452ba0b8,,,hostclass-type-argument-modify,ifstatement-if-test-modify,ifstatement-if-test-modify,,,
-1,-1,-1,101,mysql,e77576d8e711648610d8a65190f0ffa284a33136,,,ifstatement-if-test-modify,ifstatement-if-test-modify,resource-service-enable-modify,,,
-1,3,-1,250,postgresql,ea9203dd1acf4bcb55b5ef215dd3a8d18606471a,,,type-ifstatement-resource-modify,ifstatement-if-test-modify,,,,
12,1,1,203,postgresql,ea9203dd1acf4bcb55b5ef215dd3a8d18606471a,,,ifstatement-if-test-modify,ifstatement-if-test-modify,,,,
19,10,6,61,mysql,eb3fa4e9f511e608718fb43de5093f290d8ffe00,1c3bf95e21e91e89fd64688e7df07ff8ea4a21e7,,ifstatement-if-test-modify,,,,,
19,10,6,73,mysql,eb3fa4e9f511e608718fb43de5093f290d8ffe00,取消provider=mysql,,ifstatement-if-test-modify,,,,,
19,10,6,79,mysql,eb3fa4e9f511e608718fb43de5093f290d8ffe00,取消provider=mysql,,ifstatement-if-test-modify,,,,,
3,13,1,72,mysql,ec14b87a814127d8dcb65bca6a35a60edb9736c2,mysql增加权限trigger,,ifstatement-if-test-modify,,,,,
12,1,1,60,mysql,ec14b87a814127d8dcb65bca6a35a60edb9736c2,,,ifstatement-if-test-modify,,,,,
12,1,1,78,mysql,ec14b87a814127d8dcb65bca6a35a60edb9736c2,,,ifstatement-if-test-modify,,,,,
12,1,1,107,mysql,ec14b87a814127d8dcb65bca6a35a60edb9736c2,,,ifstatement-if-test-modify,,,,,
-1,-1,-1,149,mysql,ec6b97ea5db1aa516b3f39d3655491fe9a1f4315,,,ifstatement-if-test-modify,,,,,
-1,-1,-1,157,postgresql,ef1681f5e50ae7976484dd1daf6a18a92bcb9191,,,ifstatement-if-test-modify,,,,,
12,1,1,207,postgresql,ef1681f5e50ae7976484dd1daf6a18a92bcb9191,,,ifstatement-if-test-modify,,,,,
-1,-1,-1,290,postgresql,ef45251a316509413c938c50c33d1b6f58d5bfe7,,,ifstatement-if-test-modify,,,,,
-1,-1,1,262,postgresql,f0924df7c803e6c667850fe22feaff23b0200109,,,ifstatement-if-test-modify,,,,,
12,1,1,258,postgresql,f0924df7c803e6c667850fe22feaff23b0200109,,,ifstatement-if-test-modify,,,,,
12,1,1,3,mysql,f5a693b82628983b80a33c0dfc25d633c41001c8,增加参数,,ifstatement-if-test-modify,,,,,
12,1,1,47,mysql,f5a693b82628983b80a33c0dfc25d633c41001c8,,,ifstatement-if-test-modify,,,,,
-1,9,-1,241,postgresql,f929cadd9cd83718894eaa7f9817c807f6f83848,,,ifstatement-if-test-modify,,,,,
12,1,1,204,postgresql,f9c0d91680123bbeeb8093d26dc9aff92dbcad6d,,,ifstatement-if-test-modify,,,,,
-1,-1,1,10,mysql,fa7f0ebf17228b594553cc9215e4ba4bebbc3c1a,去掉测试语句 notice,,ifstatement-if-test-modify,,,,,
-1,-1,-1,256,postgresql,fad4c164abb2af902dc8262242a11effa6c78303,,,type-resource-function-modify,type-ifstatement-resource-modify,,,,
-1,-1,-1,230,postgresql,fc580e1f93887e08cc99d859bc02dd21c98e6f6f,,,type-resource-function-modify,,,,,
9,4,1,184,postgresql,ff35c0e115adcca4e29c600262983cbd0bc8fc3b,operatingsystemrelease增加新映射 fedora 17 ->9.1,,type-function-resource-modify,,,,,
1,-1,-1,104,mysql,ff4ce8c5d44a401e2ae49cf0746039e07fd6328b,warn函数修改为warning函数,,type-resource-ifstatement-modify,,,,,
22,3,1,173,postgresql,ff59d421f9b9ac773f5daee430c8dde9b632d7ff,resource 增加判断,,type-ifstatement-resource-modify,,,,,
hdbscan-3,dbscan-cos-3,,0,,,,,,,,,,
