dbscan,kmeans,,,,,,,,
-1,0,3,62ef6564d740649eb4ffb28147e3cc06deb99791,relation-order-->-add,,,,,
-1,3,4,1719424b23370727407c3a80e96cb354f0f8e429,hostclass-type-argument-modify,hostclass-type-argument-add,hostclass-type-argument-add,,,
-1,0,8,e472d3b48d548deae2a02162a9061067cb91f8cc,function-fail-param-modify,,,,,
-1,0,9,09af083e3c232ee5e05147ef9492365d956bb6a3,casestatement-option-default_add,,,,,
-1,0,10,92660497a2fa610cd6867329f2f038d6a35cb011,casestatement-case-test-modify,,,,,
-1,10,11,8b366fe7df52abf8ed90eea5aafcc3f1c2d70810,function-include-param-modify,function-include-param-modify,relation-order-->-modify,,,
-1,2,15,a26b80d750030481d3f13f629b07b8bcd9698958,hostclass-type-argument-add,hostclass-type-argument-modify,,,,
-1,4,19,7de2316e15117572c097d1d77a498f9ddb04be26,hostclass-type-argument-add,hostclass-type-argument-delete,hostclass-type-argument-delete,,,
-1,3,22,d66efd82a20e7cca81093d3a1e4dd20f264533f6,hostclass-type-argument-add,hostclass-type-argument-add,hostclass-type-argument-add,relation-order-->-add,,
-1,7,31,9dad94a8c643d555433ae47e0699e9f89230b934,hostclass-type-argument-modify,ifstatement-if-test-modify,,,,
-1,4,46,1719424b23370727407c3a80e96cb354f0f8e429,hostclass-type-argument-delete,hostclass-type-argument-delete,resource-package-param-modify,resource-package-param-modify,,
-1,0,52,369c83126b4b68f5fd8b32d0278f89b35c0b63c6,resource-mysql_user-type-modify,resource-mysql_user-type-modify,resource-mysql_database-type-modify,,,
-1,0,54,ff4ce8c5d44a401e2ae49cf0746039e07fd6328b,function-warning-name-modify,,,,,
-1,8,61,c654fe1ba82b8c9582b1607b771cbf6313f0e361,hostclass-type-argument-add,hostclass-type-argument-add,hostclass-type-argument-add,resource-file-param-modify,resource-file-param-modify,resource-file-param-modify
-1,0,63,1812fbca25343966ab6a45445bfb73eb8dd03178,resource-file-title-modify,resource-file-param-add,,,,
-1,3,65,6a79d2683833e87c9a8d6b21655bb268bf425f99,hostclass-type-argument-add,hostclass-type-argument-add,hostclass-type-argument-add,,,
-1,0,66,5d17f10f93585e7637786c0337b3fcde5a3db9b9,resource-mysql_user-param-add,resource-mysql_grant-title-modify,resource-mysql_grant-param-modify,,,
-1,0,67,2abccab4d954436fe7239e7bf75809b05d528f8c,resource-mysql_grant-type-modify,,,,,
-1,0,68,369c83126b4b68f5fd8b32d0278f89b35c0b63c6,resource-mysql_user-type-modify,,,,,
-1,0,69,723a3affa1fa68ef178673c06710f25c81aa95fa,resource-database_grant-param-modify,,,,,
-1,0,70,a1bd55423b77e80a0f37f6c75c04b00835f8519e,resource-database_user-type-modify,resource-database_grant-type-modify,,,,
-1,1,71,0614fba91156ee4da5ba28ef301765c4a11c2c88,hostclass-type-argument-add,resource-file-param-modify,,,,
-1,0,75,a8fd4d375ba711625931ea0f08e6e2ec5a55ca51,resource-service-param-add,,,,,
-1,1,78,995e1983f23e4e437d61371ff6b51e12c8ba6283,hostclass-type-argument-add,resource-file-title-modify,,,,
-1,3,80,81b4778b9376fa0c7a1337e7eaed512f351cc492,hostclass-type-argument-add,hostclass-type-argument-add,hostclass-type-argument-delete,,,
-1,0,97,2876dacb94296a2049303a1047722d278761a636,resource-class-param-add,,,,,
-1,0,99,6cb9071bfd8c9aa43a9befca2e576d5aeb787c57,casestatement-option-RedHatLinux-add,casestatement-option-RedHat-delete,,,,
-1,4,112,532047919a65a12999cf33b5360532044e6de0cb,hostclass-type-argument-delete,hostclass-type-argument-delete,relation-order-->-delete,,,
-1,0,127,b9db279c04e0f3437dfa70f53331857eef4a1344,resource-exec-param-delete,resource-exec-param-delete,,,,
-1,7,128,663c77930932a3271297471ade5b6a2f58ff7931,resource-exec-param-modify,resource-exec-param-add,resource-exec-param-add,resource-exec-param-add,,
-1,1,130,82c5863431cfb76c88cb1d2fa50ec2a13148a012,hostclass-type-argument-add,resource-service-param-add,,,,
-1,10,139,9278954cfeeac8361327fb325f4c35973489cbcf,resource-postgresql_psql-title-modify,resource-postgresql_psql-param-add,relation-order-->-modify,relation-order-->-modify,,
-1,9,142,673838c3d8a231a46872991e6781aa200649525f,resource-concat::fragment-param-delete,resource-concat::fragment-param-delete,,,,
-1,0,143,99cd56c2e3d032455dfc409550373295ac88da2e,resource-concat::fragment-param-modify,,,,,
-1,0,144,5488821ce64728156ffb2024ed6fc6f9b0af953c,resource-exec-param-add,,,,,
0,1,1,f5a693b82628983b80a33c0dfc25d633c41001c8,hostclass-type-argument-add,,,,,
0,1,2,7de2316e15117572c097d1d77a498f9ddb04be26,hostclass-type-argument-add,,,,,
0,1,12,ced1a08c34168f6b3f8e1ada1f75223ce7f27f07,hostclass-type-argument-add,,,,,
0,1,17,f5a693b82628983b80a33c0dfc25d633c41001c8,hostclass-type-argument-add,,,,,
0,1,21,26204437ef852951d4f998298867855b6eb1488d,hostclass-type-argument-add,,,,,
0,1,25,e733df7388e1e3e9ba49a6a696b1c1bd452ba0b8,hostclass-type-argument-add,,,,,
0,1,26,a7a5c66bc431898e2931d7520a434394ef495276,hostclass-type-argument-add,,,,,
0,1,29,e733df7388e1e3e9ba49a6a696b1c1bd452ba0b8,hostclass-type-argument-add,,,,,
0,1,30,a7a5c66bc431898e2931d7520a434394ef495276,hostclass-type-argument-add,,,,,
0,1,35,e733df7388e1e3e9ba49a6a696b1c1bd452ba0b8,hostclass-type-argument-add,,,,,
0,1,53,e733df7388e1e3e9ba49a6a696b1c1bd452ba0b8,hostclass-type-argument-add,,,,,
0,1,55,a7a5c66bc431898e2931d7520a434394ef495276,hostclass-type-argument-add,,,,,
0,1,58,d2b24e40d3034026ccfa7f5af1eb9d418137665c,hostclass-type-argument-add,,,,,
0,1,59,63e0da0b712e0735ce6c62ee263ec485f1964292,hostclass-type-argument-add,,,,,
0,1,60,10f346eacaf7d36ea412a979ad2ca6754c54bd69,hostclass-type-argument-add,,,,,
0,1,79,8dbf982b627e0df16bc2ecc2635b5d86d0bf0f55,hostclass-type-argument-add,,,,,
0,1,81,995e1983f23e4e437d61371ff6b51e12c8ba6283,hostclass-type-argument-add,,,,,
0,1,82,83b4ac166132df3703155c79cbcdda0c3ea69180,hostclass-type-argument-add,,,,,
0,1,88,a29d038287559444b6a80eab22b05b2d55901a12,hostclass-type-argument-add,,,,,
0,1,90,9e60640bd9d4753965042f7a9b914819b3e6ce07,hostclass-type-argument-add,,,,,
0,1,91,2b81d5cb634367176d749540706779bcf72d5f89,hostclass-type-argument-add,,,,,
0,1,92,3476828518de2dd86fb380ad9d6e7d95f6c70cfc,hostclass-type-argument-add,,,,,
0,1,94,cdf5b077feebde145a68e21598675cfd45b07f31,hostclass-type-argument-add,,,,,
0,1,95,6f614b0b3735e1b2f9e701677f3fc6f85e852184,hostclass-type-argument-add,,,,,
0,1,96,809003d0f9aaa451acb76151a0351f61fe3202e4,hostclass-type-argument-add,,,,,
0,1,98,c8d3ecde144454190de593483927df124edb2912,hostclass-type-argument-add,,,,,
0,1,100,1eb45d07f163ab3e3fd117d9de4bc4351b228853,hostclass-type-argument-add,,,,,
0,1,103,0d196cf92d21e0f00adcd388f17b209356995bb6,hostclass-type-argument-add,,,,,
0,1,104,b2cb2dfff05d4dfcf6cf693288325fa8268b3148,hostclass-type-argument-add,,,,,
0,1,105,740c0b3b4063c8d0585f55b0d060837533630860,hostclass-type-argument-add,,,,,
0,1,106,ea9203dd1acf4bcb55b5ef215dd3a8d18606471a,hostclass-type-argument-add,,,,,
0,1,107,f9c0d91680123bbeeb8093d26dc9aff92dbcad6d,hostclass-type-argument-add,,,,,
0,1,109,83b4ac166132df3703155c79cbcdda0c3ea69180,hostclass-type-argument-add,,,,,
0,1,110,ef1681f5e50ae7976484dd1daf6a18a92bcb9191,hostclass-type-argument-add,,,,,
0,1,111,789543fc45b08b940b1ba4f855fd8feebb2a2d39,hostclass-type-argument-add,,,,,
0,1,116,5e334093427256ed4448253f2a7e50cc2da027a6,hostclass-type-argument-add,,,,,
0,1,117,86f295024898f9f7c260eee5b654cdbcc4748a80,hostclass-type-argument-add,,,,,
0,1,118,8d7bf05796ec529f565b95226b45e4fe45fd75e6,hostclass-type-argument-add,,,,,
0,1,120,02c0184f5831e707323dac9c1165e1e8ede56032,hostclass-type-argument-add,,,,,
0,1,122,6afb4a0367c699d3e1a83879b87d2e7ac4d26965,hostclass-type-argument-add,,,,,
0,1,123,6f614b0b3735e1b2f9e701677f3fc6f85e852184,hostclass-type-argument-add,,,,,
0,1,126,7d84b6ac0e75ea228088b72ce6da68a45fdc2e6b,hostclass-type-argument-add,,,,,
0,1,134,435d63297abad00910adb3acaa8660d15a01e563,hostclass-type-argument-add,,,,,
0,1,135,f0924df7c803e6c667850fe22feaff23b0200109,hostclass-type-argument-add,,,,,
0,1,136,435d63297abad00910adb3acaa8660d15a01e563,hostclass-type-argument-add,,,,,
0,1,137,f0924df7c803e6c667850fe22feaff23b0200109,hostclass-type-argument-add,,,,,
0,1,138,b784676c2ed8c3392f7ecbd47f6d4cc789b3f91a,hostclass-type-argument-add,,,,,
0,1,140,86f295024898f9f7c260eee5b654cdbcc4748a80,hostclass-type-argument-add,,,,,
0,1,145,86f295024898f9f7c260eee5b654cdbcc4748a80,hostclass-type-argument-add,,,,,
0,1,146,ad083d0e4da7edd2203b760388c8f62e73b4fc00,hostclass-type-argument-add,,,,,
0,1,148,86f295024898f9f7c260eee5b654cdbcc4748a80,hostclass-type-argument-add,,,,,
1,0,5,4d6962e868425935a59a512bffa03c5077e6dbf9,type-type-type-modify,,,,,
1,0,7,02695533c8ec5a9381220d181fa2ffff0e459816,type-type-type-modify,,,,,
2,7,6,5a7e34b0aca2f81b71e58cbd43e4f6903677485d,ifstatement-if-test-modify,"判断语句 增加了amazon的特例OS判断,仅支持redhat 5.0及以上系统",,,,
2,7,32,8b1fa244793e964973e90cbf22297c4a8cf76b38,ifstatement-if-test-modify,"增加了版本比较的判断, versioncmp函数,指定mysql版本为5,1,5",,,,
2,7,49,bff5bdfc7ba7d3c29666177fd551b4e931deb913,ifstatement-if-test-modify,"增加了判断语句中指定参数不为null的判断,参数未设置",,,,
2,7,64,b670071d9fe9eeca7db3e167a9f26fc871336e27,ifstatement-if-test-modify,变更判断语句 inline_template(settings.isa(Hash))为 is_hash 函数--优化函数,,,,
2,7,72,6924dea7bda1c68c06da9aadbefc6bd3f8d8dc7d,ifstatement-if-test-modify,增加参数判断,,,,
2,7,73,7ea4a748c2819552fe691e9d8f5c98911df83f4b,ifstatement-if-test-modify,"增加参数不为null的判断,参数未设置",,,,
2,7,77,e4d5671e7f52472caf1bfd68561f57a94c8055c0,ifstatement-if-test-modify,"变更判断参数,enabled->real_service_enabled",,,,
2,7,115,8db4a0cf67d47af26741938fd4cad0cec45826f9,ifstatement-if-test-modify,判断版本是否是未设置,,,,
2,7,133,83b4ac166132df3703155c79cbcdda0c3ea69180,ifstatement-if-test-modify,,,,,
3,2,13,e4b4afd0003b5a44d5e9671416a9714d2eb1e7da,hostclass-type-argument-modify,参数弃用,,,,
3,2,16,5b692a8f62cae32fdaafed360bdbc35cc9f62c4e,hostclass-type-argument-modify,,,,,
3,2,28,a2faed23ac62cdd465e941dd7bfcdca4443afc71,hostclass-type-argument-modify,,,,,
3,2,34,a2faed23ac62cdd465e941dd7bfcdca4443afc71,hostclass-type-argument-modify,,,,,
3,2,37,a2faed23ac62cdd465e941dd7bfcdca4443afc71,hostclass-type-argument-modify,,,,,
3,2,56,d3901f205a0c5ed2d8381106bf1d5653ccd15d36,hostclass-type-argument-modify,,,,,
3,2,102,c8d3ecde144454190de593483927df124edb2912,hostclass-type-argument-modify,,,,,
3,2,113,91fec924888e47ec6f67e712f3f6a8977ba4f8c8,hostclass-type-argument-modify,,,,,
3,2,121,cdf5b077feebde145a68e21598675cfd45b07f31,hostclass-type-argument-modify,,,,,
3,2,125,c8d3ecde144454190de593483927df124edb2912,hostclass-type-argument-modify,,,,,
3,2,131,9aebc4fbfe8ba38a244b2e14b26dd0f3cfa2586d,hostclass-type-argument-modify,,,,,
3,2,141,688b0aa3fc12491d2edc9778e908a210a7ce872b,hostclass-type-argument-modify,,,,,
3,2,147,688b0aa3fc12491d2edc9778e908a210a7ce872b,hostclass-type-argument-modify,,,,,
4,1,14,511688311102ed0a681aab0bc06850fdaf76619b,hostclass-type-argument-add,hostclass-type-argument-delete,,,,
4,1,89,0b7bb333d80d600bcf72bed9c9ffb9f304b1966b,hostclass-type-argument-add,hostclass-type-argument-delete,,,,
4,1,119,2b81d5cb634367176d749540706779bcf72d5f89,hostclass-type-argument-add,hostclass-type-argument-delete,,,,
5,3,18,b9fbba3b0dfaae3d354d8e2cb21d08888298300a,hostclass-type-argument-add,hostclass-type-argument-add,,,,
5,3,20,02564bfe081799d820acbe62209e18e1e0260a9a,hostclass-type-argument-add,hostclass-type-argument-add,,,,
5,3,27,ec14b87a814127d8dcb65bca6a35a60edb9736c2,hostclass-type-argument-add,hostclass-type-argument-add,,,,
5,3,33,ec14b87a814127d8dcb65bca6a35a60edb9736c2,hostclass-type-argument-add,hostclass-type-argument-add,,,,
5,3,36,ec14b87a814127d8dcb65bca6a35a60edb9736c2,hostclass-type-argument-add,hostclass-type-argument-add,,,,
5,3,57,ec14b87a814127d8dcb65bca6a35a60edb9736c2,hostclass-type-argument-add,hostclass-type-argument-add,,,,
5,3,84,30973ff76677504bba02ed79ddf466b2a2b0c6f4,hostclass-type-argument-add,hostclass-type-argument-add,,,,
5,3,86,e2b0bdd26f0086c4f26720533f37fec87b066806,hostclass-type-argument-add,hostclass-type-argument-add,,,,
5,3,108,81b4778b9376fa0c7a1337e7eaed512f351cc492,hostclass-type-argument-add,hostclass-type-argument-add,,,,
5,3,114,e2b0bdd26f0086c4f26720533f37fec87b066806,hostclass-type-argument-add,hostclass-type-argument-add,,,,
5,3,124,809003d0f9aaa451acb76151a0351f61fe3202e4,hostclass-type-argument-add,hostclass-type-argument-add,,,,
6,0,23,c15ef0ad1bc374053107c0c2c467dc13ceae6bcc,resource-exec-param-modify,resource-exec-param-add,在command中增加命令的工作路径,,,
6,0,129,d44de361b6da9cc5ba5248de5c16955bb16c23a3,resource-exec-param-add,resource-exec-param-modify,"增加命令工作路径,并修改command 所执行命令,优化结构",,,
7,0,24,b7761efd5b25532c3753997c4dee4a97dd2328f1,resource-file-title-modify,,,,,
7,0,74,ce43899af36a6d76cbb8be24d3f68ae93f954eeb,resource-file-title-modify,,,,,
8,6,38,7de2316e15117572c097d1d77a498f9ddb04be26,resource-package-param-add,,,,,
8,6,39,7de2316e15117572c097d1d77a498f9ddb04be26,resource-package-param-add,,,,,
8,6,40,7de2316e15117572c097d1d77a498f9ddb04be26,resource-package-param-add,,,,,
8,6,41,7de2316e15117572c097d1d77a498f9ddb04be26,resource-package-param-add,,,,,
8,6,42,7de2316e15117572c097d1d77a498f9ddb04be26,resource-package-param-add,,,,,
8,6,43,7de2316e15117572c097d1d77a498f9ddb04be26,resource-package-param-add,,,,,
8,6,44,7de2316e15117572c097d1d77a498f9ddb04be26,resource-package-param-add,,,,,
8,6,45,7de2316e15117572c097d1d77a498f9ddb04be26,resource-package-param-add,,,,,
8,6,132,25b11a2e6b33f62b09095ecfc3280ac8da7ab8e2,resource-package-param-add,,,,,
9,2,47,46fe1ea51206dd8cb50d1b5252d9d9cc97e4042e,hostclass-type-argument-modify,hostclass-type-argument-modify,,,,
9,2,48,e3843ceb6f3ed0fc7237978108a0fee31894225a,hostclass-type-argument-modify,hostclass-type-argument-modify,,,,
10,5,50,e4d5671e7f52472caf1bfd68561f57a94c8055c0,resource-mysql_user-param-modify,resource-mysql_user-param-modify,resource-mysql_database-param-modify,,,
10,5,51,e3843ceb6f3ed0fc7237978108a0fee31894225a,resource-mysql_user-param-modify,resource-mysql_user-param-modify,resource-mysql_database-param-modify,,,
11,0,62,ba52d1d6e9b86f835ea002cac990050788fe2963,resource-file-param-add,,,,,
11,0,76,ec6b97ea5db1aa516b3f39d3655491fe9a1f4315,resource-file-param-add,,,,,
12,4,83,48e1eb6002c2897392095d9aa6d2585d44103402,hostclass-type-argument-delete,hostclass-type-argument-delete,,,,
12,4,85,532047919a65a12999cf33b5360532044e6de0cb,hostclass-type-argument-delete,hostclass-type-argument-delete,,,,
13,4,87,58fe218e91947fb9a0eea44fcdb0f4cccc6c78c3,hostclass-type-argument-delete,,,,,
13,4,93,c1b67d3c0fa1595ba72ea8e5f84766fd5fbc8c08,hostclass-type-argument-delete,,,,,
13,4,101,58fe218e91947fb9a0eea44fcdb0f4cccc6c78c3,hostclass-type-argument-delete,,,,,
